SampleID	gene_name	source	gene_unique_identifier	bin_id	e_value	contig	gene_callers_id	start	stop	length	partial	query_id	flag	multi	len	subject_id	pct_identity	alignment_len	mismatches	gap_openings	query_start	query_end	subject_start	subject_end	blast_e_value	bit_score	taxaID	superkingdom	phylum	class	order	family	genus	species	Genus	geneMeanCov	geneStdCov	genLen
s184.STL.V01_1.4d	Cons_hypoth95	Campbell_et_al	928fe7344d5bac500ada9a6170669e07ec69f1e5ed4205e2cb6905f2	contigs	3.7e-59	c_000000005124	8735	14312	14876	564	0	k141_5190	0	60.9720	94313	NZ_AKGT01000020.1	99.405	74651	433	9	19531	94178	83376	8734	0	135400	979210	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	Staphylococcus Staphylococcus epidermidis	64.6371681415929	11.2594026482193	565
s184.STL.V01_1.4d	Ribosomal_S13	Campbell_et_al	f73f8a60551beeac8edba983b9bee15aaf35385a775e4f37c2eea96d	contigs	1.1e-39	c_000000005771	14371	73685	74051	366	0	k141_5838	0	75.9852	111320	NZ_KV805529.1	99.997	111093	3	0	121	111213	1	111093	0	205100	1739314	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. HMSC078F03	Enterococcus Enterococcus sp. HMSC078F03	112.847411444142	21.1005564788759	367
s184.STL.V01_1.4d	Ribosomal_L14	Campbell_et_al	ff7a755400387834dd54cccf4398edb9a07f74eaa4022b2e7687bd1c	contigs	4.3e-52	c_000000005771	14356	66845	67214	369	0	k141_5838	0	75.9852	111320	NZ_KV805529.1	99.997	111093	3	0	121	111213	1	111093	0	205100	1739314	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. HMSC078F03	Enterococcus Enterococcus sp. HMSC078F03	59.3351351351351	9.90420830367629	370
s184.STL.V01_1.4d	YchF-GTPase_C	Campbell_et_al	5b8396a5b4b68de175949bef398ad2b8f76513c4b103651e52e40429	contigs	2.5e-43	c_000000004632	6056	27811	28915	1104	0	k141_4696	0	12.9904	28946	NC_009614.1	99.559	23567	102	2	142	23707	1595423	1618988	0	42943	435590	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus	Bacteroides Bacteroides vulgatus	12.5556561085973	4.71649387223698	1105
s184.STL.V01_1.4d	Val_tRNA-synt_C	Campbell_et_al	2931fe4d93d315e70ebf98c0cd7aa3cbf889d02f51f52fc64034a47c	contigs	2.8e-19	c_000000005541	11384	123192	126048	2856	0	k141_5608	0	305.9324	198537	NZ_KE698856.1	99.879	157470	103	26	27120	184520	173822	16372	0	289700	1280961	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	344.818340917046	75.1772525392311	2857
s184.STL.V01_1.4d	Ribosomal_L17	Campbell_et_al	918e6576c344427a2c3158626ae5f6bde21f1615fd108a219dadb4a0	contigs	6.7e-41	c_000000005444	10569	30284	30653	369	0	k141_5511	0	58.9820	71008	NZ_AKHH01000001.1	99.921	71013	47	5	1	71008	71279	271	0	130800	1155134	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	Staphylococcus Staphylococcus epidermidis	69.1621621621622	7.35699624074726	370
s184.STL.V01_1.4d	Ribosomal_L5_C	Campbell_et_al	30265b7c31e70efedf6c61d4ba2489220ac353afef27a136e20485c0	contigs	3.2e-44	c_000000002577	1639	18062	18602	540	0	k141_2624	0	385.4015	26575	NZ_KE698852.1	100	26575	0	0	1	26575	4858	31432	0	49075	1280961	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	492.068391866913	48.6054117833739	541
s184.STL.V01_1.4d	Ribosomal_L32p	Campbell_et_al	ac2df851e1d33f77ef3d3e4256fdef3d110b0971111e02f695b3c786	contigs	1.2e-19	c_000000003827	3701	372	546	174	0	k141_3885	0	85.7606	16116	NZ_KV805532.1	99.994	15870	0	1	141	16009	95	15964	0	29300	1739314	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. HMSC078F03	Enterococcus Enterococcus sp. HMSC078F03	100.542857142857	5.23001317080854	175
s184.STL.V01_1.4d	GMP_synt_C	Campbell_et_al	45c14cce466580c0d5570724d977c0b38d3cd1aaa0ca8e711db434f7	contigs	1.4e-40	c_000000005636	12068	37285	38827	1542	0	k141_5703	1	24.6401	113263	NZ_CYZW01000003.1	94.922	3860	180	4	17378	21237	185574	181731	0	6028	29363	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium paraputrificum	Clostridium Clostridium paraputrificum	35.3596889176928	6.01130434507398	1543
s184.STL.V01_1.4d	RNA_pol_Rpb1_1	Campbell_et_al	4c1bccdeffbe8b4a5e2ed0e629cc70d84cba1be1f6dfd88b6eede3ce	contigs	2.1e-102	c_000000005623	12008	17696	21920	4224	0	k141_5690	0	315.4326	30514	NZ_KE698845.1	99.997	30514	1	0	1	30514	40124	9611	0	56344	1280961	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	462.141538461538	69.4598023876203	4225
s184.STL.V01_1.4d	Pept_tRNA_hydro	Campbell_et_al	2807d37f968d8e2c9f1b05ecb762e7f4bbbee142588c85e8e260adec	contigs	5.4e-66	c_000000005285	9666	42338	42923	585	0	k141_5351	0	216.4866	113442	NZ_AEZL02000008.1	98.587	109159	1473	24	1	109113	238074	128939	0	193000	869672	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	244.534129692833	46.2054834020894	586
s184.STL.V01_1.4d	Ribosomal_L18p	Campbell_et_al	43a1f5b2a392b356551c8f0007ecb9c2f5c81fec5875d5b46ea83809	contigs	2e-44	c_000000004840	6938	82477	82840	363	0	k141_4905	1	25.8711	91321	NZ_LT575472.1	92.343	18976	1349	78	72120	91030	544384	525448	0	26897	1805470	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. Marseille-P2414	Clostridium Clostridium sp. Marseille-P2414	21.9945054945055	3.79138831757252	364
s184.STL.V01_1.4d	GAD	Campbell_et_al	d9eea222a9b73b99c6b03e0f0fa36cd040ff2a9448a3d042b4f6341b	contigs	2.5e-29	c_000000004994	7958	3841	5608	1767	0	k141_5059	0	60.0000	82760	NZ_AKHC01000047.1	99.656	78983	251	6	3780	82760	19577	98540	0	144300	979219	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	Staphylococcus Staphylococcus epidermidis	65.3970588235294	16.5248396435139	1768
s184.STL.V01_1.4d	RecA	Campbell_et_al	593011b12c856d351114fb0821157ba1ca0928d59a6e59a94e8bccba	contigs	1.2e-175	c_000000004858	7130	73502	74552	1050	0	k141_4923	0	58.0587	123086	NZ_AKGY01000033.1	99.81	114816	193	9	253	115063	115280	485	0	210800	979215	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	Staphylococcus Staphylococcus epidermidis	75.2549952426261	18.5290932442027	1051
s184.STL.V01_1.4d	RecR	Campbell_et_al	73c0a06c9b5ca20e2b0ee1c2f2cfa5a20331c243e47a5ceaf0dddad9	contigs	9.1e-19	c_000000004601	5848	8922	9540	618	0	k141_4664	0	14.4965	23542	NC_009614.1	99.147	16532	119	3	7011	23542	3770814	3754305	0	29728	435590	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus	Bacteroides Bacteroides vulgatus	21.2988691437803	6.49267812764939	619
s184.STL.V01_1.4d	RNA_pol_Rpb2_6	Campbell_et_al	5b3a67c50ffd75092189391664cf080818e0401e48f7d02e92034361	contigs	8.1e-166	c_000000005637	12192	68198	71750	3552	0	k141_5704	0	65.5845	92409	NZ_AKGS01000041.1	99.514	53734	240	10	38684	92409	116968	170688	0	97762	979209	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	Staphylococcus Staphylococcus epidermidis	91.4044469462426	20.5840660527542	3553
s184.STL.V01_1.4d	UBA	Campbell_et_al	7819871834cb683766b88a2e3df1341bcaec3da77d77199ee2c54b87	contigs	1.3e-09	c_000000003992	4089	46831	47821	990	0	k141_4050	1	13.0000	57806	NZ_JH114358.1	99.58	57818	225	9	1	57806	138968	81157	0	105400	457394	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 4_3_47FAA	Bacteroides Bacteroides sp. 4_3_47FAA	18.7547931382442	6.9318045176784	991
s184.STL.V01_1.4d	UvrB	Campbell_et_al	fbbf761d3d5e00dfdb9ac0abfef4a7cac3c84cf5d1598776b97639b5	contigs	6.7e-25	c_000000005555	11649	154599	156621	2022	0	k141_5622	0	232.0643	183299	NZ_KE698851.1	99.995	182868	10	0	432	183299	242875	60008	0	337600	1280961	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	268.418685121107	51.2701981799918	2023
s184.STL.V01_1.4d	CTP_synth_N	Campbell_et_al	29fe38d7ad365f63744d7a78dc4adaf9dfcc62fbd5e4f59adad0e806	contigs	9.3e-133	c_000000005867	18080	253255	254893	1638	0	k141_5934	1	274.9824	343049	NZ_KE699626.1	99.508	182403	885	12	33886	216280	694921	512523	0	331900	1281025	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	373.735204392923	54.4786539433021	1639
s184.STL.V01_1.4d	Ribosomal_S16	Campbell_et_al	2d99c34b6b032e1c41305bd81ac0f8fb52ffed684f22183ca6846358	contigs	1.3e-26	c_000000004858	7083	16649	16925	276	0	k141_4923	0	58.0587	123086	NZ_AKGY01000033.1	99.81	114816	193	9	253	115063	115280	485	0	210800	979215	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	Staphylococcus Staphylococcus epidermidis	64.173285198556	5.53829955802807	277
s184.STL.V01_1.4d	Ribosomal_L3	Campbell_et_al	19caf506901bd387115611558708dd39a5b15cf95a60723709ce29f1	contigs	5.1e-52	c_000000002577	1651	23460	24090	630	0	k141_2624	0	385.4015	26575	NZ_KE698852.1	100	26575	0	0	1	26575	4858	31432	0	49075	1280961	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	506.551505546751	40.0947701943293	631
s184.STL.V01_1.4d	TruB_N	Campbell_et_al	619ab497028cbb9f9cd0e10f8d43e2bc783109868bd9c84cca1adbd3	contigs	8.7e-60	c_000000005670	12514	103536	104481	945	0	k141_5737	1	294.9771	282085	NZ_KB733069.1	99.99	281437	27	0	510	281946	756153	474717	0	519600	1182686	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	405.564482029598	54.4754744738347	946
s184.STL.V01_1.4d	THF_DHG_CYH	Campbell_et_al	2dac73b52fbd0abb85da9c8d157e04060cc7412568cdcc98ece7d3b2	contigs	9.5e-47	c_000000005842	16538	84083	84929	846	0	k141_5909	0	66.9824	164950	NZ_KB948390.1	99.99	142854	13	1	1	142853	561477	704330	0	263700	1157382	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	Enterococcus Enterococcus faecalis	79.6942148760331	16.7726348123817	847
s184.STL.V01_1.4d	RimM	Campbell_et_al	38c9fd841dfb65023816525d6eff0c8646305dd3a5e84bfdae8015de	contigs	6.5e-12	c_000000003992	4074	36386	36905	519	0	k141_4050	1	13.0000	57806	NZ_JH114358.1	99.58	57818	225	9	1	57806	138968	81157	0	105400	457394	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 4_3_47FAA	Bacteroides Bacteroides sp. 4_3_47FAA	16.8423076923077	5.73181454164605	520
s184.STL.V01_1.4d	Ribosomal_S6	Campbell_et_al	d1c20edde83777a84af83ae0098029ad281bc115cefa2857f743eadc	contigs	3.5e-33	c_000000005843	16615	1732	2077	345	0	k141_5910	1	9.0000	8177	NZ_CYZI01000035.1	99.963	8178	2	1	1	8177	31473	23296	0	15084	821	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus	Bacteroides Bacteroides vulgatus	13.0433526011561	6.75671425828159	346
s184.STL.V01_1.4d	Ribosomal_L3	Campbell_et_al	8907e806f31d1fef99cf5da2371dfd09ac8fbee4763b34d9b12d198c	contigs	1.6e-44	c_000000004792	6643	2368	2986	618	0	k141_4856	1	10.0000	3100	NZ_ADKO01000088.1	100	3100	0	0	1	3100	20590	23689	0	5725	702446	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus	Bacteroides Bacteroides vulgatus	17.3925686591276	4.27561873412475	619
s184.STL.V01_1.4d	RNA_pol_Rpb1_5	Campbell_et_al	e4c602f82fce09b366ad04049b1c856f8588245fd15928d7da9a7754	contigs	1.7e-77	c_000000005637	12191	64443	68067	3624	0	k141_5704	0	65.5845	92409	NZ_AKGS01000041.1	99.514	53734	240	10	38684	92409	116968	170688	0	97762	979209	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	Staphylococcus Staphylococcus epidermidis	82.6057931034483	15.516491247928	3625
s184.STL.V01_1.4d	RNA_pol_Rpb2_1	Campbell_et_al	c17436e447dee1069c626675e539c6eaf379761c2bb4181c64a1ded7	contigs	4.8e-21	c_000000003631	3267	5035	8848	3813	0	k141_3688	1	11.0000	10894	NZ_ADKO01000088.1	100	10894	0	0	1	10894	19329	8436	0	20118	702446	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus	Bacteroides Bacteroides vulgatus	15.9399580492921	5.77934252300724	3814
s184.STL.V01_1.4d	UPF0081	Campbell_et_al	0488f90966b8fcc6e24acae1d72bfff0d5dee103f369311da73f699e	contigs	6.1e-42	c_000000005781	14526	100938	101352	414	0	k141_5848	0	64.2049	227559	NZ_KB948391.1	99.983	185803	30	1	41757	227559	209979	24178	0	342900	1157382	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	Enterococcus Enterococcus faecalis	77.6265060240964	17.0168365357769	415
s184.STL.V01_1.4d	UPF0054	Campbell_et_al	b8cfca224404156352896d07427cda197ad1a6e3f5c0f7b21d21b22a	contigs	2e-47	c_000000005671	12919	268578	269046	468	0	k141_5738	0	55.9880	302028	NZ_KV802208.1	99.797	199104	361	11	37106	236205	264682	65619	0	365400	1739259	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. HMSC072H01	Staphylococcus Staphylococcus sp. HMSC072H01	63.226012793177	14.2604020097074	469
s184.STL.V01_1.4d	Ribosomal_L21p	Campbell_et_al	ac29bd96c9f9fb4041472b3a38fb686dc37893b449b9bbfc77bfea74	contigs	1.5e-41	c_000000004994	7975	24109	24418	309	0	k141_5059	0	60.0000	82760	NZ_AKHC01000047.1	99.656	78983	251	6	3780	82760	19577	98540	0	144300	979219	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	Staphylococcus Staphylococcus epidermidis	72.7516129032258	13.2124627586005	310
s184.STL.V01_1.4d	THF_DHG_CYH_C	Campbell_et_al	1bf3b49046aae947dda29a700f4e7e7d7bd140e89ab40f7a2b4fdde9	contigs	1.5e-70	c_000000002898	2256	15089	15956	867	0	k141_2947	0	247.2186	30030	NZ_KE698850.1	99.967	30030	10	0	1	30030	383395	353366	0	55400	1280961	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	313.387096774194	42.5676466250729	868
s184.STL.V01_1.4d	RNA_pol_Rpb2_45	Campbell_et_al	c4dc84f5c68a628c760520e37efa49bf9a7e9995acf247defdae657f	contigs	5.6e-25	c_000000004481	5181	20845	24460	3615	0	k141_4542	0	77.9391	55774	NZ_KV805551.1	99.993	55634	3	1	1	55634	24508	80140	0	102700	1739314	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. HMSC078F03	Enterococcus Enterococcus sp. HMSC078F03	102.689159292035	22.9916733682494	3616
s184.STL.V01_1.4d	RNA_pol_Rpb2_6	Campbell_et_al	f14fd7509e260af89f000130190db4ec89eec7a6128c8b47f1646371	contigs	3.1e-149	c_000000003631	3267	5035	8848	3813	0	k141_3688	1	11.0000	10894	NZ_ADKO01000088.1	100	10894	0	0	1	10894	19329	8436	0	20118	702446	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus	Bacteroides Bacteroides vulgatus	15.9399580492921	5.77934252300724	3814
s184.STL.V01_1.4d	Oligomerisation	Campbell_et_al	72dd05213e7db8ab292f2c340e5eeb1fa9394c283b1f06b7d5f127b8	contigs	1.2e-15	c_000000002381	1391	17759	17909	150	0	k141_2428	0	73.9131	22277	NZ_KB948391.1	99.982	22277	4	0	1	22277	1465211	1442935	0	41116	1157382	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	Enterococcus Enterococcus faecalis	79.7152317880795	13.7187839516694	151
s184.STL.V01_1.4d	Ribosomal_L13	Campbell_et_al	636c7f289e3bbd6d92605e567d9015f70447cb89fc2c123fb2b66f6c	contigs	1.8e-53	c_000000003992	4092	49318	49780	462	0	k141_4050	1	13.0000	57806	NZ_JH114358.1	99.58	57818	225	9	1	57806	138968	81157	0	105400	457394	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 4_3_47FAA	Bacteroides Bacteroides sp. 4_3_47FAA	14.4233261339093	3.78966128246717	463
s184.STL.V01_1.4d	Ribosomal_S19	Campbell_et_al	31721cd0034c981d6345f89e72780fab27e7bd33e8dd6796bedb45e5	contigs	7.2e-40	c_000000005771	14350	64512	64791	279	0	k141_5838	0	75.9852	111320	NZ_KV805529.1	99.997	111093	3	0	121	111213	1	111093	0	205100	1739314	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. HMSC078F03	Enterococcus Enterococcus sp. HMSC078F03	92.6142857142857	19.0551306233307	280
s184.STL.V01_1.4d	RNA_pol_Rpb2_3	Campbell_et_al	04df87289583e629d9cb6bc4656e98b4b62996d8ae13a85ff75a18f0	contigs	5.2e-31	c_000000003631	3267	5035	8848	3813	0	k141_3688	1	11.0000	10894	NZ_ADKO01000088.1	100	10894	0	0	1	10894	19329	8436	0	20118	702446	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus	Bacteroides Bacteroides vulgatus	15.9399580492921	5.77934252300724	3814
s184.STL.V01_1.4d	Ribosomal_L11_N	Campbell_et_al	5b2b8fe7133abff12e609004cba2204c930a857ba4fa1a11f89a7892	contigs	3.5e-34	c_000000005623	12013	28394	28823	429	0	k141_5690	0	315.4326	30514	NZ_KE698845.1	99.997	30514	1	0	1	30514	40124	9611	0	56344	1280961	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	369.376744186046	39.3446005584574	430
s184.STL.V01_1.4d	Ribosomal_S4	Campbell_et_al	3aa169c1c37f2fdff70a17b05260fa664c7d4f1bd0b08df6a7c0e831	contigs	4.2e-30	c_000000002577	1627	12218	12839	621	0	k141_2624	0	385.4015	26575	NZ_KE698852.1	100	26575	0	0	1	26575	4858	31432	0	49075	1280961	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	593.461414790997	63.7126269341124	622
s184.STL.V01_1.4d	eIF-1a	Campbell_et_al	1e8544d1543febc345b6a9ea7634e8abb9abc343a534abc3c56de944	contigs	1.1e-30	c_000000004840	6931	78017	78236	219	0	k141_4905	1	25.8711	91321	NZ_LT575472.1	92.343	18976	1349	78	72120	91030	544384	525448	0	26897	1805470	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. Marseille-P2414	Clostridium Clostridium sp. Marseille-P2414	46.7636363636364	7.73821363021204	220
s184.STL.V01_1.4d	Ribosomal_L18e	Campbell_et_al	a76166f53e4625a2c3121c6556391689587718a8a4153ee4a090a668	contigs	1e-34	c_000000005444	10561	25498	25939	441	0	k141_5511	0	58.9820	71008	NZ_AKHH01000001.1	99.921	71013	47	5	1	71008	71279	271	0	130800	1155134	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	Staphylococcus Staphylococcus epidermidis	59.8099547511312	8.56481705317811	442
s184.STL.V01_1.4d	TRCF	Campbell_et_al	ce6a8a95906f383b761963923bd9626e6091319c905a301033da40e6	contigs	1.3e-29	c_000000005434	10509	20355	23856	3501	0	k141_5501	1	63.1830	39880	NZ_AJJS01000047.1	99.957	39880	16	1	1	39880	40218	340	0	73549	904791	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	Staphylococcus Staphylococcus epidermidis	82.1382067390063	17.1398227563281	3502
s184.STL.V01_1.4d	EF_TS	Campbell_et_al	f272f7175d8ac492029eff0ea50adc19f88f589c9834d6f6fc8bbc0c	contigs	2.2e-78	c_000000005865	17544	115406	116288	882	0	k141_5932	0	68.9929	419380	NZ_KB933473.1	99.984	338400	49	5	1	338397	1029024	1367421	0	624600	1169251	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	Enterococcus Enterococcus faecalis	67.8312570781427	15.4329747282298	883
s184.STL.V01_1.4d	Ribosomal_L20	Campbell_et_al	da9ee81904a3c21d74ddecced1088fac9b7d16d4596878a943d544e3	contigs	6.5e-50	c_000000005698	13400	224525	224882	357	0	k141_5765	0	208.1034	231074	NZ_ANXW01000058.1	98.914	161199	1730	9	66656	227838	53481	214674	0	288000	1169383	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	309.201117318436	45.110990405119	358
s184.STL.V01_1.4d	RNA_pol_Rpb2_3	Campbell_et_al	8db8b208c15ce9225f72d817be15e34ab68410d1188189980aebfbce	contigs	6.5e-33	c_000000004153	4474	7437	11193	3756	0	k141_4212	1	26.3496	45603	NZ_JH815222.1	86.89	21122	2532	190	3747	24720	3185040	3206072	0	23446	457396	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. 7_2_43FAA	Clostridium Clostridium sp. 7_2_43FAA	37.335373968592	11.0594702405683	3757
s184.STL.V01_1.4d	Ribosom_S12_S23	Campbell_et_al	258d8c1686ebf17fc0b49b4a6da53881d137970e34b55c5aca6703f6	contigs	3.2e-58	c_000000005604	11808	3583	3958	375	0	k141_5671	0	311.6582	154926	NZ_KE698852.1	99.994	154920	7	2	1	154919	31510	186428	0	286000	1280961	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	528.265957446809	59.0632069172299	376
s184.STL.V01_1.4d	Ribosomal_L19	Campbell_et_al	bad5be6d1265cde1deda66aa3d3627aee634c0a720c1e18aac45d950	contigs	4.9e-51	c_000000004858	7086	18397	18748	351	0	k141_4923	0	58.0587	123086	NZ_AKGY01000033.1	99.81	114816	193	9	253	115063	115280	485	0	210800	979215	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	Staphylococcus Staphylococcus epidermidis	58.8863636363636	8.05703574001164	352
s184.STL.V01_1.4d	GTP1_OBG	Campbell_et_al	2ec55c1819be612a7a653629ee0800986901f574159c0f4c43950f0a	contigs	1.5e-57	c_000000005220	9209	6625	7810	1185	0	k141_5286	1	11.1222	11959	NZ_JNHI01000012.1	99.941	11959	7	0	1	11959	687	12645	0	22046	1339350	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus	Bacteroides Bacteroides vulgatus	12.0278246205734	5.25341615097188	1186
s184.STL.V01_1.4d	Ribosomal_L27	Campbell_et_al	e08810105660d066849768a03c4da589c134714052816cea3294a127	contigs	8.9e-38	c_000000005842	16531	79377	79665	288	0	k141_5909	0	66.9824	164950	NZ_KB948390.1	99.99	142854	13	1	1	142853	561477	704330	0	263700	1157382	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	Enterococcus Enterococcus faecalis	84.5294117647059	10.447620675435	289
s184.STL.V01_1.4d	RNA_pol_Rpb2_2	Campbell_et_al	6ecb17edf81e9ac76a2c65cad6442e77d6ac000a92c304896528a858	contigs	1.5e-32	c_000000004481	5181	20845	24460	3615	0	k141_4542	0	77.9391	55774	NZ_KV805551.1	99.993	55634	3	1	1	55634	24508	80140	0	102700	1739314	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. HMSC078F03	Enterococcus Enterococcus sp. HMSC078F03	102.689159292035	22.9916733682494	3616
s184.STL.V01_1.4d	SmpB	Campbell_et_al	cc2059eca69add599b71657360e03c88d4c540ef91df8310e1962b1e	contigs	1.4e-31	c_000000004890	7528	34250	34733	483	0	k141_4955	0	302.7715	58284	NZ_KE698851.1	99.895	24693	15	8	33592	58284	2247706	2223025	0	45445	1280961	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	400.295454545455	51.6009282581374	484
s184.STL.V01_1.4d	IF2_N	Campbell_et_al	6a82901731ae0d5a42c05ca99b779a3020d67fc02bc0c9bd45b1f0d6	contigs	3.2e-24	c_000000005670	12512	100304	102977	2673	0	k141_5737	1	294.9771	282085	NZ_KB733069.1	99.99	281437	27	0	510	281946	756153	474717	0	519600	1182686	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	360.751308900524	74.0551599263464	2674
s184.STL.V01_1.4d	RNA_pol_Rpb2_2	Campbell_et_al	aee1377424d5530d7462b4b6907fd090cdc4b327d16c5a6e0a5eee6d	contigs	8.7e-34	c_000000003631	3267	5035	8848	3813	0	k141_3688	1	11.0000	10894	NZ_ADKO01000088.1	100	10894	0	0	1	10894	19329	8436	0	20118	702446	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus	Bacteroides Bacteroides vulgatus	15.9399580492921	5.77934252300724	3814
